"","Formula","modformula","In","Tl","La","Sr","Mn","Ni","Ru","Pd","Hf","Cs","Sc","Co","Si","Fe","Li","Cl","Yb","Te","N","Ti","Cd","Zr","Y","Ga","Cr","Pr","Tm","Br","Ca","Mg","Rb","Au","Nd","Ce","Ho","I","Ba","Se","Pb","Ge","Gd","Tb","Dy","Cu","Na","Sb","Bi","P","As","Sm","Zn","Al","Sn","Ag","Nb","Mo","V","S","K","Lu","O","Eu","Ta","B","Er","temperature(K)","seebeck_coefficient(μV/K)","electrical_conductivity(S/m)","thermal_conductivity(W/mK)","power_factor(W/mK2)","ZT","reference","sum_elements"
"485","Hf0.9Ti0.1CoSb0.8Sn0.2","Hf0.9Ti0.1CoSb0.8Sn0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.3333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.26666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.06666666666666667","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","473.0","176.0","68794.0","3.38","0.00212","0.3","10.1039/c2ee21554c","1.0"
"486","Hf0.9Ti0.1CoSb0.8Sn0.2","Hf0.9Ti0.1CoSb0.8Sn0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.3333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.26666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.06666666666666667","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","575.0","190.0","63972.0","3.35","0.00231","0.4","10.1039/c2ee21554c","1.0"
"487","Hf0.9Ti0.1CoSb0.8Sn0.2","Hf0.9Ti0.1CoSb0.8Sn0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.3333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.26666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.06666666666666667","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","676.0","197.0","60851.0","3.3","0.00236","0.49","10.1039/c2ee21554c","1.0"
"488","Hf0.9Ti0.1CoSb0.8Sn0.2","Hf0.9Ti0.1CoSb0.8Sn0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.3333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.26666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.06666666666666667","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","779.0","207.0","58582.0","3.24","0.00252","0.6","10.1039/c2ee21554c","1.0"
"489","Hf0.9Ti0.1CoSb0.8Sn0.2","Hf0.9Ti0.1CoSb0.8Sn0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.3333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.26666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.06666666666666667","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","885.0","216.0","56028.0","3.24","0.0026","0.71","10.1039/c2ee21554c","1.0"
"490","Hf0.9Ti0.1CoSb0.8Sn0.2","Hf0.9Ti0.1CoSb0.8Sn0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.3333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.26666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.06666666666666667","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","989.0","218.0","54752.0","3.29","0.0026","0.78","10.1039/c2ee21554c","1.0"
"491","Hf0.9Ti0.1CoSb0.8Sn0.2","Hf0.9Ti0.1CoSb0.8Sn0.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.3333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.03333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.26666666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.06666666666666667","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1088.0","212.0","55035.0","3.31","0.00248","0.82","10.1039/c2ee21554c","1.0"
"492","Ca3Al0.95Zn0.05Sb3","Ca3Al0.95Zn0.05Sb3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0071428571428571435","0.1357142857142857","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","422.0","","184.0","4745.0","0.00016","0.06","10.1039/c2jm31324c","1.0"
"493","Ca3Al0.95Zn0.05Sb3","Ca3Al0.95Zn0.05Sb3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0071428571428571435","0.1357142857142857","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","522.0","","214.0","5050.0","0.00023","0.13","10.1039/c2jm31324c","1.0"
"494","Ca3Al0.95Zn0.05Sb3","Ca3Al0.95Zn0.05Sb3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0071428571428571435","0.1357142857142857","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","622.0","","237.0","4900.0","0.00027","0.21","10.1039/c2jm31324c","1.0"
"495","Ca3Al0.95Zn0.05Sb3","Ca3Al0.95Zn0.05Sb3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0071428571428571435","0.1357142857142857","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","722.0","","272.0","4283.0","0.00032","0.29","10.1039/c2jm31324c","1.0"
"496","Ca3Al0.95Zn0.05Sb3","Ca3Al0.95Zn0.05Sb3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0071428571428571435","0.1357142857142857","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","822.0","","276.0","4130.0","0.00031","0.39","10.1039/c2jm31324c","1.0"
"497","Ca3Al0.98Zn0.02Sb3","Ca3Al0.98Zn0.02Sb3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.002857142857142857","0.13999999999999999","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","422.0","","200.0","3150.0","0.00013","0.05","10.1039/c2jm31324c","1.0"
"498","Ca3Al0.98Zn0.02Sb3","Ca3Al0.98Zn0.02Sb3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.002857142857142857","0.13999999999999999","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","522.0","","231.0","3870.0","0.00021","0.11","10.1039/c2jm31324c","1.0"
"499","Ca3Al0.98Zn0.02Sb3","Ca3Al0.98Zn0.02Sb3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.002857142857142857","0.13999999999999999","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","622.0","","248.0","4350.0","0.00027","0.21","10.1039/c2jm31324c","1.0"
"500","Ca3Al0.98Zn0.02Sb3","Ca3Al0.98Zn0.02Sb3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.002857142857142857","0.13999999999999999","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","722.0","","274.0","3952.0","0.0003","0.29","10.1039/c2jm31324c","1.0"
"501","Ca3Al0.98Zn0.02Sb3","Ca3Al0.98Zn0.02Sb3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.002857142857142857","0.13999999999999999","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","822.0","","277.0","3830.0","0.00029","0.36","10.1039/c2jm31324c","1.0"
"502","Ca3Al0.99Zn0.01Sb3","Ca3Al0.99Zn0.01Sb3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0014285714285714286","0.14142857142857143","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","422.0","","172.0","10900.0","0.00032","0.1","10.1039/c2jm31324c","1.0"
"503","Ca3Al0.99Zn0.01Sb3","Ca3Al0.99Zn0.01Sb3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0014285714285714286","0.14142857142857143","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","522.0","","208.0","9711.0","0.00042","0.19","10.1039/c2jm31324c","1.0"
"504","Ca3Al0.99Zn0.01Sb3","Ca3Al0.99Zn0.01Sb3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0014285714285714286","0.14142857142857143","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","822.0","","264.0","5100.0","0.00036","0.44","10.1039/c2jm31324c","1.0"
"505","Ca3AlSb3","Ca3AlSb3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0","0.14285714285714285","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","422.0","","352.0","327.0","4e-05","0.02","10.1039/c2jm31324c","1.0"
"506","Ca3AlSb3","Ca3AlSb3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0","0.14285714285714285","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","522.0","","390.0","498.0","8e-05","0.05","10.1039/c2jm31324c","1.0"
"507","Ca3AlSb3","Ca3AlSb3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0","0.14285714285714285","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","722.0","","419.0","500.0","9e-05","0.09","10.1039/c2jm31324c","1.0"
"508","Ca3AlSb3","Ca3AlSb3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.42857142857142855","0.0","0.0","0.0","0.0","0.0","0.14285714285714285","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","822.0","","390.0","516.0","8e-05","0.1","10.1039/c2jm31324c","1.0"
"509","Ca5In1.95Zn0.05Sb6","Ca5In1.95Zn0.05Sb6","0.15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.38461538461538464","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.46153846153846156","0.0","0.0","0.0","0.0","0.0038461538461538464","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","622.0","","209.0","14350.0","0.00063","0.43","10.1039/c3dt50428j","1.0"
"510","Ca5In1.95Zn0.05Sb6","Ca5In1.95Zn0.05Sb6","0.15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.38461538461538464","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.46153846153846156","0.0","0.0","0.0","0.0","0.0038461538461538464","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","722.0","","214.0","12860.0","0.00059","0.51","10.1039/c3dt50428j","1.0"
"511","Ca5In1.95Zn0.05Sb6","Ca5In1.95Zn0.05Sb6","0.15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.38461538461538464","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.46153846153846156","0.0","0.0","0.0","0.0","0.0038461538461538464","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","822.0","","217.0","12700.0","0.0006","0.61","10.1039/c3dt50428j","1.0"
"512","Ca5In1.95Zn0.05Sb6","Ca5In1.95Zn0.05Sb6","0.15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.38461538461538464","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.46153846153846156","0.0","0.0","0.0","0.0","0.0038461538461538464","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","922.0","","216.0","12860.0","0.0006","0.68","10.1039/c3dt50428j","1.0"
"513","Ca5In1.98Zn0.02Sb6","Ca5In1.98Zn0.02Sb6","0.1523076923076923","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.38461538461538464","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.46153846153846156","0.0","0.0","0.0","0.0","0.0015384615384615385","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","422.0","","264.0","5418.0","0.00038","0.16","10.1039/c3dt50428j","1.0"
"514","Ca5In1.98Zn0.02Sb6","Ca5In1.98Zn0.02Sb6","0.1523076923076923","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.38461538461538464","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.46153846153846156","0.0","0.0","0.0","0.0","0.0015384615384615385","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","522.0","","288.0","5340.0","0.00044","0.28","10.1039/c3dt50428j","1.0"
"515","Ca5In1.98Zn0.02Sb6","Ca5In1.98Zn0.02Sb6","0.1523076923076923","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.38461538461538464","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.46153846153846156","0.0","0.0","0.0","0.0","0.0015384615384615385","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","622.0","","299.0","4794.0","0.00043","0.36","10.1039/c3dt50428j","1.0"
"516","Ca5In1.98Zn0.02Sb6","Ca5In1.98Zn0.02Sb6","0.1523076923076923","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.38461538461538464","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.46153846153846156","0.0","0.0","0.0","0.0","0.0015384615384615385","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","922.0","","239.0","5349.0","0.0003","0.4","10.1039/c3dt50428j","1.0"
"517","Ca5In1.98Zn0.02Sb6","Ca5In1.98Zn0.02Sb6","0.1523076923076923","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.38461538461538464","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.46153846153846156","0.0","0.0","0.0","0.0","0.0015384615384615385","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","722.0","","290.0","4612.0","0.00039","0.41","10.1039/c3dt50428j","1.0"
"518","Ca5In1.98Zn0.02Sb6","Ca5In1.98Zn0.02Sb6","0.1523076923076923","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.38461538461538464","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.46153846153846156","0.0","0.0","0.0","0.0","0.0015384615384615385","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","822.0","","270.0","4702.0","0.00034","0.43","10.1039/c3dt50428j","1.0"
"519","Ca5In1.9Zn0.1Sb6","Ca5In1.9Zn0.1Sb6","0.14615384615384613","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.38461538461538464","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.46153846153846156","0.0","0.0","0.0","0.0","0.007692307692307693","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","422.0","","144.0","20460.0","0.00042","0.15","10.1039/c3dt50428j","1.0"
"520","Ca5In1.9Zn0.1Sb6","Ca5In1.9Zn0.1Sb6","0.14615384615384613","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.38461538461538464","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.46153846153846156","0.0","0.0","0.0","0.0","0.007692307692307693","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","522.0","","162.0","20860.0","0.00055","0.27","10.1039/c3dt50428j","1.0"
"521","Ca5In1.9Zn0.1Sb6","Ca5In1.9Zn0.1Sb6","0.14615384615384613","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.38461538461538464","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.46153846153846156","0.0","0.0","0.0","0.0","0.007692307692307693","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","622.0","","171.0","19940.0","0.00058","0.38","10.1039/c3dt50428j","1.0"
