Unnamed: 0,Formula,modformula,In,Tl,La,Sr,Mn,Ni,Ru,Pd,Hf,Cs,Sc,Co,Si,Fe,Li,Cl,Yb,Te,N,Ti,Cd,Zr,Y,Ga,Cr,Pr,Tm,Br,Ca,Mg,Rb,Au,Nd,Ce,Ho,I,Ba,Se,Pb,Ge,Gd,Tb,Dy,Cu,Na,Sb,Bi,P,As,Sm,Zn,Al,Sn,Ag,Nb,Mo,V,S,K,Lu,O,Eu,Ta,B,Er,temperature(K),seebeck_coefficient(μV/K),electrical_conductivity(S/m),thermal_conductivity(W/mK),power_factor(W/mK2),ZT,reference,sum_elements
5025,GeSe0.7Te0.3,GeSe0.7Te0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,26,64179,1.49,,,,1
5026,GeSe0.7Te0.3,GeSe0.7Te0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,35,61940,1.56,,,,1
5027,GeSe0.7Te0.3,GeSe0.7Te0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,40,72388,1.7,,,,1
5028,GeSe0.7Te0.3,GeSe0.7Te0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,101,72201,1.75,,,,1
5029,GeSe0.7Te0.3,GeSe0.7Te0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,120,70149,1.32,,,,1
5030,GeSe0.65Te0.35,GeSe0.65Te0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,12,131716,1.89,,,,1
5031,GeSe0.65Te0.35,GeSe0.65Te0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,18,110075,1.86,,,,1
5032,GeSe0.65Te0.35,GeSe0.65Te0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,24,85450,1.75,,,,1
5033,GeSe0.65Te0.35,GeSe0.65Te0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,34,80597,1.76,,,,1
5034,GeSe0.65Te0.35,GeSe0.65Te0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,40,89925,1.87,,,,1
5035,GeSe0.65Te0.35,GeSe0.65Te0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,112,93657,1.98,,,,1
5036,GeSe0.65Te0.35,GeSe0.65Te0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,123,86194,1.61,,,,1
5037,GeSe0.6Te0.4,GeSe0.6Te0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,51,203731,2.96,,,,1
5038,GeSe0.6Te0.4,GeSe0.6Te0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,71,168519,2.64,,,,1
5039,GeSe0.6Te0.4,GeSe0.6Te0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,94,133209,2.11,,,,1
5040,GeSe0.6Te0.4,GeSe0.6Te0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,100,144776,2.18,,,,1
5041,GeSe0.6Te0.4,GeSe0.6Te0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,110,131343,2.75,,,,1
5042,GeSe0.6Te0.4,GeSe0.6Te0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,122,115672,2.26,,,,1
5043,GeSe0.6Te0.4,GeSe0.6Te0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,133,101866,2.13,,,,1
5044,GeSe0.55Te0.45,GeSe0.55Te0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,50,222761,2.74,,,,1
5045,GeSe0.55Te0.45,GeSe0.55Te0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,71,181852,2.47,,,,1
5046,GeSe0.55Te0.45,GeSe0.55Te0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,94,144403,2.11,,,,1
5047,GeSe0.55Te0.45,GeSe0.55Te0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,102,150741,1.89,,,,1
5048,GeSe0.55Te0.45,GeSe0.55Te0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,111,137313,2.45,,,,1
5049,GeSe0.55Te0.45,GeSe0.55Te0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,121,121269,2.28,,,,1
5050,GeSe0.55Te0.45,GeSe0.55Te0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,133,107836,2.14,,,,1
5051,GeSe0.5Te0.5,GeSe0.5Te0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,46,241791,2.96,,,,1
5052,GeSe0.5Te0.5,GeSe0.5Te0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,66,196667,2.65,,,,1
5053,GeSe0.5Te0.5,GeSe0.5Te0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,89,157407,2.27,,,,1
5054,GeSe0.5Te0.5,GeSe0.5Te0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,102,157222,2.03,,,,1
5055,GeSe0.5Te0.5,GeSe0.5Te0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,111,144776,2.61,,,,1
5056,GeSe0.5Te0.5,GeSe0.5Te0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,121,128731,2.45,,,,1
5057,GeSe0.5Te0.5,GeSe0.5Te0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,133,113806,2.31,,,,1
5058,(CuI)0.003Bi2Te3,CuI0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,-157,132444,1.41,,,,1
5059,(CuI)0.003Bi2Te3,CuI0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,-166,109029,1.36,,,,1
5060,(CuI)0.003Bi2Te3,CuI0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,-171,93431,1.39,,,,1
5061,(CuI)0.003Bi2Te3,CuI0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,-169,84100,1.45,,,,1
5062,(CuI)0.003Bi2Te3,CuI0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,-162,81218,1.58,,,,1
5063,(CuI)0.003Bi2Te3,CuI0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,-151,79900,1.73,,,,1
5064,Mg2Zn0.96Sb2,Mg2Zn0.96Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403225806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403225806451613,0,0,0,0,0.193548387096774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,289,3013,0.68,,,,1
5065,Mg2Zn0.96Sb2,Mg2Zn0.96Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403225806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403225806451613,0,0,0,0,0.193548387096774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,289,3411,0.63,,,,1
5066,Mg2Zn0.96Sb2,Mg2Zn0.96Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403225806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403225806451613,0,0,0,0,0.193548387096774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,245,5695,0.65,,,,1
5067,Mg2Zn0.96Sb2,Mg2Zn0.96Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403225806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403225806451613,0,0,0,0,0.193548387096774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,208,9503,0.73,,,,1
5068,Mg2Zn0.96Sb2,Mg2Zn0.96Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403225806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403225806451613,0,0,0,0,0.193548387096774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,183,14934,0.85,,,,1
5069,Mg2Zn0.96Sb2,Mg2Zn0.96Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403225806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403225806451613,0,0,0,0,0.193548387096774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,160,20921,0.96,,,,1
5070,Mg2Zn0.98Sb2,Mg2Zn0.98Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401606425702811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401606425702811,0,0,0,0,0.196787148594378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,278,5364,0.76,,,,1
5071,Mg2Zn0.98Sb2,Mg2Zn0.98Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401606425702811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401606425702811,0,0,0,0,0.196787148594378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,297,4570,0.67,,,,1
5072,Mg2Zn0.98Sb2,Mg2Zn0.98Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401606425702811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401606425702811,0,0,0,0,0.196787148594378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,284,5132,0.67,,,,1
5073,Mg2Zn0.98Sb2,Mg2Zn0.98Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401606425702811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401606425702811,0,0,0,0,0.196787148594378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,242,7649,0.74,,,,1
5074,Mg2Zn0.98Sb2,Mg2Zn0.98Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401606425702811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401606425702811,0,0,0,0,0.196787148594378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,208,12632,0.84,,,,1
5075,Mg2Zn0.98Sb2,Mg2Zn0.98Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401606425702811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401606425702811,0,0,0,0,0.196787148594378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,186,18618,0.97,,,,1
5076,Mg2ZnSb2,Mg2ZnSb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,428,662,0.73,,,,1
5077,Mg2ZnSb2,Mg2ZnSb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,346,729,0.69,,,,1
5078,Mg2ZnSb2,Mg2ZnSb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,150,1523,0.74,,,,1
5079,Mg2ZnSb2,Mg2ZnSb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,100,3179,0.87,,,,1
5080,Mg2ZnSb2,Mg2ZnSb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,105,5629,1.03,,,,1
5081,Mg2ZnSb2,Mg2ZnSb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,120,8974,1.19,,,,1
5082,Mg2Zn1.02Sb2,Mg2Zn1.02Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398406374501992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398406374501992,0,0,0,0,0.203187250996016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,412,662,0.71,,,,1
5083,Mg2Zn1.02Sb2,Mg2Zn1.02Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398406374501992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398406374501992,0,0,0,0,0.203187250996016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,269,894,0.68,,,,1
5084,Mg2Zn1.02Sb2,Mg2Zn1.02Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398406374501992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398406374501992,0,0,0,0,0.203187250996016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,97,2052,0.73,,,,1
5085,Mg2Zn1.02Sb2,Mg2Zn1.02Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398406374501992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398406374501992,0,0,0,0,0.203187250996016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,72,4172,0.85,,,,1
5086,Mg2Zn1.02Sb2,Mg2Zn1.02Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398406374501992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398406374501992,0,0,0,0,0.203187250996016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,89,7152,1,,,,1
5087,Mg2Zn1.02Sb2,Mg2Zn1.02Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398406374501992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398406374501992,0,0,0,0,0.203187250996016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,110,11118,1.16,,,,1
5088,Mg2Zn1.04Sb2,Mg2Zn1.04Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396825396825397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396825396825397,0,0,0,0,0.206349206349206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,434,430,0.72,,,,1
5089,Mg2Zn1.04Sb2,Mg2Zn1.04Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396825396825397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396825396825397,0,0,0,0,0.206349206349206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,318,596,0.67,,,,1
5090,Mg2Zn1.04Sb2,Mg2Zn1.04Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396825396825397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396825396825397,0,0,0,0,0.206349206349206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,132,1391,0.64,,,,1
5091,Mg2Zn1.04Sb2,Mg2Zn1.04Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396825396825397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396825396825397,0,0,0,0,0.206349206349206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,95,3013,0.69,,,,1
5092,Mg2Zn1.04Sb2,Mg2Zn1.04Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396825396825397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396825396825397,0,0,0,0,0.206349206349206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,105,5464,0.78,,,,1
5093,Mg2Zn1.04Sb2,Mg2Zn1.04Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396825396825397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396825396825397,0,0,0,0,0.206349206349206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,122,8709,0.88,,,,1
5094,Mg1.98Li0.02Zn0.98Sb2,Mg1.98Li0.02Zn0.98Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040160642570281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397590361445783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401606425702811,0,0,0,0,0.196787148594378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,77,100529,1.18,,,,1
5095,Mg1.98Li0.02Zn0.98Sb2,Mg1.98Li0.02Zn0.98Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040160642570281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397590361445783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401606425702811,0,0,0,0,0.196787148594378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,92,83598,1.13,,,,1
5096,Mg1.98Li0.02Zn0.98Sb2,Mg1.98Li0.02Zn0.98Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040160642570281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397590361445783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401606425702811,0,0,0,0,0.196787148594378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,111,67302,1.06,,,,1
5097,Mg1.98Li0.02Zn0.98Sb2,Mg1.98Li0.02Zn0.98Sb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040160642570281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397590361445783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401606425702811,0,0,0,0,0.196787148594378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,130,55026,1.01,,,,1
